,text,intent
26456,Did you notice if that last payment was made more than once,INFO_DELETE_DUPE_PYMT
26457,I need to cancel one of the payments I made as I have been debited twice for the same payment,INFO_DELETE_DUPE_PYMT
26458,Ugh that last payment was a dupe could you remove it for me,INFO_DELETE_DUPE_PYMT
26459,Made two payments by accident can you delete one of them,INFO_DELETE_DUPE_PYMT
26460,I made a double payment is there any way you can refund me,INFO_DELETE_DUPE_PYMT
26461,Can you delete one of these payments since they are duplicates and I only want to pay once,INFO_DELETE_DUPE_PYMT
26462,Is there a way to cancel extra duplicate payment,INFO_DELETE_DUPE_PYMT
26463,remove my accidental payment,INFO_DELETE_DUPE_PYMT
26464,i paid twice can you delete the extra payment,INFO_DELETE_DUPE_PYMT
26465,I made a mistake by paying two times and I need a refund,INFO_DELETE_DUPE_PYMT
26466,i paid twice could you reverse one of the payments,INFO_DELETE_DUPE_PYMT
26467,I made a double payment and I dont know how what to do now,INFO_DELETE_DUPE_PYMT
26468,I need money returned to me due to my mistake paying twice,INFO_DELETE_DUPE_PYMT
26469,Hello I accidently scheduled my bank to pay my account twice I called last week and they said they would reverse one of the charges Can you find out when that will go back into my account,INFO_DELETE_DUPE_PYMT
26470,delete my additional payment,INFO_DELETE_DUPE_PYMT
26471,need your helpI think i made  payments on my auto insurance,INFO_DELETE_DUPE_PYMT
26472,Please would you be able to delete a duplicate payment I made,INFO_DELETE_DUPE_PYMT
26473,i paid this twice and need it removed,INFO_DELETE_DUPE_PYMT
26474,Hi Im not sure what happened I think I made a double payment Is that possible if yes please return one,INFO_DELETE_DUPE_PYMT
26475,I need to help for delete duplicate payment,INFO_DELETE_DUPE_PYMT
26476,I need a refund because I made a double payment,INFO_DELETE_DUPE_PYMT
26477,i think ive signed up twice and ive been charged could you help me,INFO_DELETE_DUPE_PYMT
26478,Two payments have gone in from me and theyre both for the same thing I need one back,INFO_DELETE_DUPE_PYMT
26479,Somehow I did not recall I already submitted a payment There are now two so how do I remove one,INFO_DELETE_DUPE_PYMT
26480,plz reverse my last payment it was a duplicate,INFO_DELETE_DUPE_PYMT
26481,i paid double by mistake,INFO_DELETE_DUPE_PYMT
26482,I made a double payment can you return my money,INFO_DELETE_DUPE_PYMT
26483,I need to know why my account is debited twice for the same Bill,INFO_DELETE_DUPE_PYMT
26484,What to do if I pay twice,INFO_DELETE_DUPE_PYMT
26485,Mistakenly I paid twice will i get my payment back,INFO_DELETE_DUPE_PYMT
26486,I need to make a change to a double payment I made,INFO_DELETE_DUPE_PYMT
26487,please delete the duplicate payment,INFO_DELETE_DUPE_PYMT
26488,made a double payment can you return,INFO_DELETE_DUPE_PYMT
26489,Can a double payment be voided,INFO_DELETE_DUPE_PYMT
26490,Would you be so kind as to send back one of my payments I accidentally paid twice,INFO_DELETE_DUPE_PYMT
26491,could you cancel my payment that i made I shouldnt have clickjed twice on pay,INFO_DELETE_DUPE_PYMT
26492,Can you cancel duplicate payment right away,INFO_DELETE_DUPE_PYMT
26493,Delete duplicate payment,INFO_DELETE_DUPE_PYMT
26494,how can i ask for a refund due to double payment,INFO_DELETE_DUPE_PYMT
26495,please delete the second payment,INFO_DELETE_DUPE_PYMT
26496,Delete a duplicate transaction in Payment,INFO_DELETE_DUPE_PYMT
26497,Since I accidentally paid again can you delete the duplicate,INFO_DELETE_DUPE_PYMT
26498,I need to delete a double payment,INFO_DELETE_DUPE_PYMT
26499,made two payment please delete one,INFO_DELETE_DUPE_PYMT
26500,I paid two times and I need to get my money back,INFO_DELETE_DUPE_PYMT
26501,I paid twice by mistake could you delete one,INFO_DELETE_DUPE_PYMT
26502,can you delete a duplicate payment that i made,INFO_DELETE_DUPE_PYMT
26503,If I pay two times how can I take one payment back,INFO_DELETE_DUPE_PYMT
26504,There was an error and I was charged twice can you delete one,INFO_DELETE_DUPE_PYMT
26505,Is it possible to delete a duplicate payment,INFO_DELETE_DUPE_PYMT
26506,There were two payments made by mistake Can you delete one of them,INFO_DELETE_DUPE_PYMT
26507,I received a notice about an increase in my plan are you able to explain to me,INFO_DIFFERENT_AMTS
26508,Discrepancy in the amount,INFO_DIFFERENT_AMTS
26509,Did my renewal premium increase,INFO_DIFFERENT_AMTS
26510,why i am asked to pay so much extra,INFO_DIFFERENT_AMTS
26511,The amount on my bill is incorrect,INFO_DIFFERENT_AMTS
26512,what am I being charged for this month versus last month,INFO_DIFFERENT_AMTS
26513,I would like to know why in my statement Im being charged  and in my contract it says my monthly payments will be,INFO_DIFFERENT_AMTS
26514,why is there a increase in my bill,INFO_DIFFERENT_AMTS
26515,payment amount changed,INFO_DIFFERENT_AMTS
26516,why do i have to pay more,INFO_DIFFERENT_AMTS
26517,What is wrong with my bill right now,INFO_DIFFERENT_AMTS
26518,can you tell me why my payment went up,INFO_DIFFERENT_AMTS
26519,Hi Jenna I was wanting to know why my payment is at  When I talked to my agent she said it was going to be around  I wont be able to afford that amount,INFO_DIFFERENT_AMTS
26520,How is my bill calculated,INFO_DIFFERENT_AMTS
26521,why is my bill different,INFO_DIFFERENT_AMTS
26522,what is making the bill so high,INFO_DIFFERENT_AMTS
26523,Why did my bill come out so high,INFO_DIFFERENT_AMTS
26524,Lower my premiuim,INFO_DIFFERENT_AMTS
26525,how come my current bill is for almost  more dollars than my last bill,INFO_DIFFERENT_AMTS
26526,What changes occured on my bill,INFO_DIFFERENT_AMTS
26527,Can you explain my billing amounts,INFO_DIFFERENT_AMTS
26528,What happened to my bill,INFO_DIFFERENT_AMTS
26529,I was wondering why payment with up this month,INFO_DIFFERENT_AMTS
26530,What can we do to make my bill lower,INFO_DIFFERENT_AMTS
26531,why did my payment amount change,INFO_DIFFERENT_AMTS
26532,Is there any possible reason for high bill,INFO_DIFFERENT_AMTS
26533,I have noticed a difference in the amount,INFO_DIFFERENT_AMTS
26534,why is this bill different from the last bill,INFO_DIFFERENT_AMTS
26535,I dont understand why my bill changed,INFO_DIFFERENT_AMTS
26536,Hello I am wondering why my payment went up this month from roughy  to,INFO_DIFFERENT_AMTS
26537,The cost is different Why,INFO_DIFFERENT_AMTS
26538,Why arent these amounts the same,INFO_DIFFERENT_AMTS
26539,how did my bill change,INFO_DIFFERENT_AMTS
26540,why do I have to pay more,INFO_DIFFERENT_AMTS
26541,what happened to my bill,INFO_DIFFERENT_AMTS
26542,Where did this amount come from,INFO_DIFFERENT_AMTS
26543,I need to know why I am paying a different amount,INFO_DIFFERENT_AMTS
26544,how my amount show very high,INFO_DIFFERENT_AMTS
26545,The amount on my bill is different from online,INFO_DIFFERENT_AMTS
26546,What is the reason for high bill,INFO_DIFFERENT_AMTS
26547,why did my bill increase,INFO_DIFFERENT_AMTS
26548,can you explain the reason my bill is different,INFO_DIFFERENT_AMTS
26549,Why am I being charged so much this time,INFO_DIFFERENT_AMTS
26550,why did my bill climb in price,INFO_DIFFERENT_AMTS
26551,why this mistake happen in my amount,INFO_DIFFERENT_AMTS
26552,What should I do if my bill is higher,INFO_DIFFERENT_AMTS
26553,why is my statement this high,INFO_DIFFERENT_AMTS
26554,Why did my renewal payment increase,INFO_DIFFERENT_AMTS
26555,Im trying to find out why I got charged  On,INFO_DIFFERENT_AMTS
26556,Why is the price more than last year,INFO_DIFFERENT_AMTS
26557,why has the amount youre charging me changed,INFO_DIFFERENT_AMTS
26558,Bill amount increase,INFO_DIFFERENT_AMTS
26559,what is the extra charge that is on my bill,INFO_DIFFERENT_AMTS
26560,why has there been an increase in my bill,INFO_DIFFERENT_AMTS
26561,Issues with my bill amount,INFO_DIFFERENT_AMTS
26562,My account shows the wrong amount,INFO_DIFFERENT_AMTS
26563,Why is my Cruze Ins so high,INFO_DIFFERENT_AMTS
26564,Why am I not paying what I thought Id pay,INFO_DIFFERENT_AMTS
26565,why is my bill higher than in previous months,INFO_DIFFERENT_AMTS
26566,how come the bill is so high,INFO_DIFFERENT_AMTS
26567,let me know the reason for high bills this month,INFO_DIFFERENT_AMTS
26568,I would like to know why the cost is different,INFO_DIFFERENT_AMTS
26569,Bill amount changed,INFO_DIFFERENT_AMTS
26570,Why is my bill so high,INFO_DIFFERENT_AMTS
26571,Did I do something that caused the change in amount,INFO_DIFFERENT_AMTS
26572,Why are my bills so expensive,INFO_DIFFERENT_AMTS
26573,Would you be able to find out why my premium went up on my auto policy,INFO_DIFFERENT_AMTS
26574,there must be a mistake on my bill,INFO_DIFFERENT_AMTS
26575,How come my bill is different than last month,INFO_DIFFERENT_AMTS
26576,I think Im being overcharged,INFO_DIFFERENT_AMTS
26577,Why has the price been altered,INFO_DIFFERENT_AMTS
26578,Why is my billing going up next month Since September it has went up,INFO_DIFFERENT_AMTS
26579,How did my bill become a higher amount,INFO_DIFFERENT_AMTS
26580,Whats up with the amount,INFO_DIFFERENT_AMTS
26581,Tell me why the amount is different than the other amount,INFO_DIFFERENT_AMTS
26582,i need help with finding out why my bill is different than last month,INFO_DIFFERENT_AMTS
26583,Why was my bill different this time,INFO_DIFFERENT_AMTS
26584,There was a variation in the amount of my bill,INFO_DIFFERENT_AMTS
26585,I would appreciate the powers that be to know that it is appalling to see the increase in fee for paying on a monthly basis as opposed to entire policy premiums all at one time,INFO_DIFFERENT_AMTS
26586,how can i get correct amount details,INFO_DIFFERENT_AMTS
26587,how is my bill be so huge,INFO_DIFFERENT_AMTS
26588,Did you add something extra on my bill,INFO_DIFFERENT_AMTS
26589,Id like to know why the amount is different,INFO_DIFFERENT_AMTS
26590,What factors change the amount,INFO_DIFFERENT_AMTS
26591,how come my bill changed,INFO_DIFFERENT_AMTS
26592,Why isnt my bill the same as last month,INFO_DIFFERENT_AMTS
26593,I believe I have been charged too much,INFO_DIFFERENT_AMTS
26594,Why has my statement increased so much,INFO_DIFFERENT_AMTS
26595,what changed to cause my bill to increase,INFO_DIFFERENT_AMTS
26596,my payment is not the same as last time,INFO_DIFFERENT_AMTS
26597,Why is my payment different,INFO_DIFFERENT_AMTS
26598,Why did my bill go up,INFO_DIFFERENT_AMTS
26599,Why has my total bill increased,INFO_DIFFERENT_AMTS
26600,what caused the amount due to increase,INFO_DIFFERENT_AMTS
26601,I may have been charged incorrectly,INFO_DIFFERENT_AMTS
26602,my payments have changed,INFO_DIFFERENT_AMTS
26603,My bill has suddenly increased and I would like to know why,INFO_DIFFERENT_AMTS
26604,Why the amount is so high this month,INFO_DIFFERENT_AMTS
26605,why do i have to pay so much,INFO_DIFFERENT_AMTS
26606,Hi i had a question about my bill I had paid last month and when i went to pay this mont my bill was doubled Now i checked back and it has trippled,INFO_DIFFERENT_AMTS
26607,Please correct the amount discrepancy,INFO_DIFFERENT_AMTS
26608,Is there a reason my bill is different,INFO_DIFFERENT_AMTS
26609,There was a bump in my policy by  and can someone tell me the reason,INFO_DIFFERENT_AMTS
26610,Why is this bill so expensive,INFO_DIFFERENT_AMTS
26611,what has caused my bill to increase,INFO_DIFFERENT_AMTS
26612,I had a question about my billing statement I have noticed that the last few months my bill amount has gone up,INFO_DIFFERENT_AMTS
26613,Can you explain these extra charges,INFO_DIFFERENT_AMTS
26614,why has my bill became so high,INFO_DIFFERENT_AMTS
26615,how come last months bill was less than this months bill,INFO_DIFFERENT_AMTS
26616,what is the reason my bill is so high,INFO_DIFFERENT_AMTS
26617,when did the bill get so high,INFO_DIFFERENT_AMTS
26618,My bill just increased for the nd time in  months can you tell me why,INFO_DIFFERENT_AMTS
26619,Why is my bill fluctuating,INFO_DIFFERENT_AMTS
26620,Why has my bill changed,INFO_DIFFERENT_AMTS
26621,Just wondering why my bill is so much Is it for  months or something I thought it was current,INFO_DIFFERENT_AMTS
26622,what caused my bill to increase,INFO_DIFFERENT_AMTS
26623,why did my statement change,INFO_DIFFERENT_AMTS
26624,I recently changed my coverage parameters on my umbrella policy I noted the statement charged  for paying less than the account balance,INFO_DIFFERENT_AMTS
26625,Please adjust my bill,INFO_DIFFERENT_AMTS
26626,please advise hoe come this total is so high,INFO_DIFFERENT_AMTS
26627,I am wondering why my payment went from  to like,INFO_DIFFERENT_AMTS
26628,how come my bill is higher than usual,INFO_DIFFERENT_AMTS
26629,Why did my bill rise this month,INFO_DIFFERENT_AMTS
26630,yes i wanted to know why my car ins bill went from arounf  a month to  when i made no changes at all and had no claims,INFO_DIFFERENT_AMTS
26631,Why have you increased my bills,INFO_DIFFERENT_AMTS
26632,There are issues with my bill amount,INFO_DIFFERENT_AMTS
26633,Was told to avoid  installment charge on my last bill I should sign up for auto payments Next bill would be adjusted to  This adjustment has not occurred,INFO_DIFFERENT_AMTS
26634,where can I see how my bill is calcualted,INFO_DIFFERENT_AMTS
26635,Can you explain why the amount on my bill changed,INFO_DIFFERENT_AMTS
26636,who changed my bill amount,INFO_DIFFERENT_AMTS
26637,Why Am I paying twice for uninsureded,INFO_DIFFERENT_AMTS
26638,i need help finding out why my bill is higher,INFO_DIFFERENT_AMTS
26639,Why is the price lower than normal,INFO_DIFFERENT_AMTS
26640,why is my statement so high,INFO_DIFFERENT_AMTS
26641,why has the amount changed,INFO_DIFFERENT_AMTS
26642,I need to find out abt my insurance I am on this plan where they locked my rates in for  years now I see that they went up like,INFO_DIFFERENT_AMTS
26643,different amount,INFO_DIFFERENT_AMTS
26644,help me understand my bill,INFO_DIFFERENT_AMTS
26645,my bill is too high,INFO_DIFFERENT_AMTS
26646,I would like to understand why my April bill is,INFO_DIFFERENT_AMTS
26647,why do i owe more this month,INFO_DIFFERENT_AMTS
26648,can i talk to someone about the final amount you billed me,INFO_DIFFERENT_AMTS
26649,Why has the amount changed on my bill,INFO_DIFFERENT_AMTS
26650,why is my bill diffferent than last month,INFO_DIFFERENT_AMTS
26651,Why is the amount of my bill different,INFO_DIFFERENT_AMTS
26652,What happened to make my bill change all of a sudden,INFO_DIFFERENT_AMTS
26653,Why is my bill not the same as I checked it last time,INFO_DIFFERENT_AMTS
26654,Hi I am noticing that my monthly premium keeps going up Im wondering why that is and if there is any way to lower it,INFO_DIFFERENT_AMTS
26655,Why did my bill change,INFO_DIFFERENT_AMTS
26656,Why has the price been made different,INFO_DIFFERENT_AMTS
26657,Should the amount be different,INFO_DIFFERENT_AMTS
26658,why is my bill from last month different than this month,INFO_DIFFERENT_AMTS
26659,What are you charging me extra for,INFO_DIFFERENT_AMTS
26660,Why did my payment jump from  to,INFO_DIFFERENT_AMTS
26661,why my bill amount raised,INFO_DIFFERENT_AMTS
26662,why has my bill increased,INFO_DIFFERENT_AMTS
26663,Why is my bill different this month than last month,INFO_DIFFERENT_AMTS
26664,Why did you change the amount,INFO_DIFFERENT_AMTS
26665,Can you help me figure out the changes to my bill,INFO_DIFFERENT_AMTS
26666,my payment amount is different,INFO_DIFFERENT_AMTS
26667,did my policy increase on my upcoming renewal,INFO_DIFFERENT_AMTS
26668,May I get with some discount,INFO_DISCOUNTS
26669,When was the discount available for me,INFO_DISCOUNTS
26670,Give some discount,INFO_DISCOUNTS
26671,are there any discounts on this,INFO_DISCOUNTS
